"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","GDP","TOT","USD_CAP","A","2020",33356.123878,
"PRT","GDP","TOT","USD_CAP","A","2016",31607.610185,
"PRT","GDP","TOT","USD_CAP","A","2017",33044.70015,
"PRT","GDP","TOT","USD_CAP","A","2018",34931.85988,
"PRT","GDP","TOT","USD_CAP","A","2019",36871.73897,"P"
"PRT","GDP","TOT","USD_CAP","A","2020",34240.614063,"E"
"SVK","GDP","TOT","USD_CAP","A","2016",29659.331169,
"SVK","GDP","TOT","USD_CAP","A","2017",30097.992379,
"SVK","GDP","TOT","USD_CAP","A","2018",31561.916967,
"SVK","GDP","TOT","USD_CAP","A","2019",32550.322192,
"SVK","GDP","TOT","USD_CAP","A","2020",31288.651882,"E"
"ESP","GDP","TOT","USD_CAP","A","2016",37313.634913,
"ESP","GDP","TOT","USD_CAP","A","2017",39580.188366,
"ESP","GDP","TOT","USD_CAP","A","2018",40780.287322,"P"
"ESP","GDP","TOT","USD_CAP","A","2019",42211.809525,"P"
"ESP","GDP","TOT","USD_CAP","A","2020",37850.876195,"P"
"SWE","GDP","TOT","USD_CAP","A","2016",50430.174559,
"SWE","GDP","TOT","USD_CAP","A","2017",51947.942867,
"SWE","GDP","TOT","USD_CAP","A","2018",53553.312077,
"SWE","GDP","TOT","USD_CAP","A","2019",55068.767404,
"SWE","GDP","TOT","USD_CAP","A","2020",53719.497913,
"CHE","GDP","TOT","USD_CAP","A","2016",68105.138178,
"CHE","GDP","TOT","USD_CAP","A","2017",69103.567686,
"CHE","GDP","TOT","USD_CAP","A","2018",71705.600337,
"CHE","GDP","TOT","USD_CAP","A","2019",73114.493516,
"TUR","GDP","TOT","USD_CAP","A","2016",26695.909373,
"TUR","GDP","TOT","USD_CAP","A","2017",28193.061398,
"TUR","GDP","TOT","USD_CAP","A","2018",28263.241827,
"TUR","GDP","TOT","USD_CAP","A","2019",27599.829476,
"GBR","GDP","TOT","USD_CAP","A","2016",44125.534988,
"GBR","GDP","TOT","USD_CAP","A","2017",45757.778123,
"GBR","GDP","TOT","USD_CAP","A","2018",47163.170633,
"GBR","GDP","TOT","USD_CAP","A","2019",48542.092734,
"USA","GDP","TOT","USD_CAP","A","2016",58000.888034,
"USA","GDP","TOT","USD_CAP","A","2017",60091.568784,
"USA","GDP","TOT","USD_CAP","A","2018",63043.046469,
"USA","GDP","TOT","USD_CAP","A","2019",65240.379025,
"CHL","GDP","TOT","USD_CAP","A","2016",23349.677001,
"CHL","GDP","TOT","USD_CAP","A","2017",24402.910125,
"CHL","GDP","TOT","USD_CAP","A","2018",24743.079558,
"CHL","GDP","TOT","USD_CAP","A","2019",26128.403651,
"CHN","GDP","TOT","USD_CAP","A","2016",13532.915183,
"CHN","GDP","TOT","USD_CAP","A","2017",14306.396116,
"COL","GDP","TOT","USD_CAP","A","2016",14054.69606,
"COL","GDP","TOT","USD_CAP","A","2017",14479.812544,
"COL","GDP","TOT","USD_CAP","A","2018",15227.474352,"P"
"COL","GDP","TOT","USD_CAP","A","2019",16086.571243,"E"
"EST","GDP","TOT","USD_CAP","A","2016",31574.446846,
"EST","GDP","TOT","USD_CAP","A","2017",33902.097344,
"EST","GDP","TOT","USD_CAP","A","2018",36406.04542,
"EST","GDP","TOT","USD_CAP","A","2019",38880.845059,
"EST","GDP","TOT","USD_CAP","A","2020",38359.249172,
"IND","GDP","TOT","USD_CAP","A","2016",5901.21084,
"IDN","GDP","TOT","USD_CAP","A","2016",10610.141435,
"IDN","GDP","TOT","USD_CAP","A","2017",11050.882373,
"ISR","GDP","TOT","USD_CAP","A","2016",37806.427116,
"ISR","GDP","TOT","USD_CAP","A","2017",38849.910298,
"ISR","GDP","TOT","USD_CAP","A","2018",40351.274189,
"ISR","GDP","TOT","USD_CAP","A","2019",41964.735422,
"RUS","GDP","TOT","USD_CAP","A","2016",24128.081806,
"RUS","GDP","TOT","USD_CAP","A","2017",25926.431403,
"RUS","GDP","TOT","USD_CAP","A","2018",28893.861781,
"RUS","GDP","TOT","USD_CAP","A","2019",29403.808518,
"SVN","GDP","TOT","USD_CAP","A","2016",33942.76789,
"SVN","GDP","TOT","USD_CAP","A","2017",36515.702826,
"SVN","GDP","TOT","USD_CAP","A","2018",38952.0625,
"SVN","GDP","TOT","USD_CAP","A","2019",41181.425696,
"SVN","GDP","TOT","USD_CAP","A","2020",38727.415299,
"ZAF","GDP","TOT","USD_CAP","A","2016",12724.643279,
"ZAF","GDP","TOT","USD_CAP","A","2017",12810.965544,
"EU28","GDP","TOT","USD_CAP","A","2016",41013.178147,
"EU28","GDP","TOT","USD_CAP","A","2017",43038.906204,
"EU28","GDP","TOT","USD_CAP","A","2018",44923.366986,
"EU28","GDP","TOT","USD_CAP","A","2019",46683.037386,
"OECD","GDP","TOT","USD_CAP","A","2016",41905.343803,
"OECD","GDP","TOT","USD_CAP","A","2017",43517.99268,
"OECD","GDP","TOT","USD_CAP","A","2018",45241.844031,"E"
"OECD","GDP","TOT","USD_CAP","A","2019",46484.638939,"E"
"OECDE","GDP","TOT","USD_CAP","A","2016",40561.886216,
"OECDE","GDP","TOT","USD_CAP","A","2017",42481.423703,
"OECDE","GDP","TOT","USD_CAP","A","2018",44125.336677,"P"
"OECDE","GDP","TOT","USD_CAP","A","2019",45432.627014,"P"
"LVA","GDP","TOT","USD_CAP","A","2016",26712.835239,
"LVA","GDP","TOT","USD_CAP","A","2017",28666.003742,
"LVA","GDP","TOT","USD_CAP","A","2018",30814.222639,
"LVA","GDP","TOT","USD_CAP","A","2019",32013.343219,
"LVA","GDP","TOT","USD_CAP","A","2020",31367.284335,
"BRA","GDP","TOT","USD_CAP","A","2016",14326.10209,
"BRA","GDP","TOT","USD_CAP","A","2017",14596.889676,
"BRA","GDP","TOT","USD_CAP","A","2018",15272.36895,
"LTU","GDP","TOT","USD_CAP","A","2016",30925.151813,
"LTU","GDP","TOT","USD_CAP","A","2017",33761.906595,
"LTU","GDP","TOT","USD_CAP","A","2018",36346.416674,
"LTU","GDP","TOT","USD_CAP","A","2019",38756.14082,
"SAU","GDP","TOT","USD_CAP","A","2016",46289.738474,
"SAU","GDP","TOT","USD_CAP","A","2017",47862.014148,
"SAU","GDP","TOT","USD_CAP","A","2018",49173.934198,
"SAU","GDP","TOT","USD_CAP","A","2019",49112.514365,
"EA19","GDP","TOT","USD_CAP","A","2016",43562.937373,
"EA19","GDP","TOT","USD_CAP","A","2017",45623.089819,
"EA19","GDP","TOT","USD_CAP","A","2018",47548.319552,
"EA19","GDP","TOT","USD_CAP","A","2019",49215.389518,
"EA19","GDP","TOT","USD_CAP","A","2020",46367.710403,
"ARG","GDP","TOT","USD_CAP","A","2016",20307.870053,
"ARG","GDP","TOT","USD_CAP","A","2017",23562.918839,
"ARG","GDP","TOT","USD_CAP","A","2018",23414.924229,
"ARG","GDP","TOT","USD_CAP","A","2019",23258.474498,
"CRI","GDP","TOT","USD_CAP","A","2016",19119.336147,
"CRI","GDP","TOT","USD_CAP","A","2017",20368.230268,
"CRI","GDP","TOT","USD_CAP","A","2018",20988.161555,"E"
"CRI","GDP","TOT","USD_CAP","A","2019",21759.381303,"E"
"BGR","GDP","TOT","USD_CAP","A","2016",20019.638626,
"BGR","GDP","TOT","USD_CAP","A","2017",21387.279564,
"BGR","GDP","TOT","USD_CAP","A","2018",22911.128872,
"BGR","GDP","TOT","USD_CAP","A","2019",24579.331314,
"HRV","GDP","TOT","USD_CAP","A","2016",24887.753281,
"HRV","GDP","TOT","USD_CAP","A","2017",26765.579327,
"HRV","GDP","TOT","USD_CAP","A","2018",28533.220285,
"HRV","GDP","TOT","USD_CAP","A","2019",30231.57293,"P"
"CYP","GDP","TOT","USD_CAP","A","2016",35719.036739,
"CYP","GDP","TOT","USD_CAP","A","2017",38050.911642,
"CYP","GDP","TOT","USD_CAP","A","2018",40476.414357,
"CYP","GDP","TOT","USD_CAP","A","2019",41587.850849,"P"
"MLT","GDP","TOT","USD_CAP","A","2016",39792.559916,
"MLT","GDP","TOT","USD_CAP","A","2017",42494.288177,
"MLT","GDP","TOT","USD_CAP","A","2018",44147.888154,
"MLT","GDP","TOT","USD_CAP","A","2019",46258.617122,
"ROU","GDP","TOT","USD_CAP","A","2016",24266.283962,
"ROU","GDP","TOT","USD_CAP","A","2017",27136.07319,
"ROU","GDP","TOT","USD_CAP","A","2018",29244.574126,
"ROU","GDP","TOT","USD_CAP","A","2019",32351.367107,"P"
"MKD","GDP","TOT","USD_CAP","A","2016",15137.967397,"E"
"MKD","GDP","TOT","USD_CAP","A","2017",15706.430869,"E"
"MKD","GDP","TOT","USD_CAP","A","2018",16725.791726,"E"
"ZMB","GDP","TOT","USD_CAP","A","2016",3405.832772,
"ZMB","GDP","TOT","USD_CAP","A","2017",3484.940724,
"ZMB","GDP","TOT","USD_CAP","A","2018",3637.368088,
"HKG","GDP","TOT","USD_CAP","A","2016",57221.969152,"E"
"HKG","GDP","TOT","USD_CAP","A","2017",59846.819225,"E"
"HKG","GDP","TOT","USD_CAP","A","2018",62556.2405,"E"
"MDG","GDP","TOT","USD_CAP","A","2016",1624.383829,"E"
"MDG","GDP","TOT","USD_CAP","A","2017",1601.521574,"E"
"MDG","GDP","TOT","USD_CAP","A","2018",1655.481656,"E"
"MAR","GDP","TOT","USD_CAP","A","2016",7312.810289,"E"
"MAR","GDP","TOT","USD_CAP","A","2017",7581.215412,"E"
"MAR","GDP","TOT","USD_CAP","A","2018",7928.326114,"E"
"SGP","GDP","TOT","USD_CAP","A","2016",89396.724443,
"SGP","GDP","TOT","USD_CAP","A","2017",94945.250892,
"SGP","GDP","TOT","USD_CAP","A","2018",101280.413499,
